time_s,dt_s,x_m,y_m,z_m,vx_m_s,vy_m_s,vz_m_s,distance_m,speed_m_s,true_anomaly_rad,specific_energy_J_kg,area_rate_m2_s,energy_drift_pct,angular_momentum_drift_pct,semi_major_axis_m_live,eccentricity_live,inclination_deg_live,raan_deg_live,arg_periapsis_deg_live,period_days_live
25132200.0,3000.0,134788124352.60669,63727935566.66949,-1550818.667547861,-13210.379275300878,26825.707745560594,-0.1281089126811203,149024290741.7307,29899.76207407222,-1.3559632181949497,-443574054.6106663,2227599625969079.8,0.0010315771103643053,0.00046265025261257305,149599430389.24698,0.016741983029767555,3.346095662643044e-05,261.3570101008139,201.59776966414015,365.2565394541066
25135200.0,3000.0,134748468901.6518,63808401200.94697,-1551203.0358003227,-13226.585880274879,26818.043487354174,-0.12813658947992945,149022829214.7051,29900.05453003448,-1.3553612761858775,-443574044.40263253,2227599651530244.8,0.001033878401057635,0.0004637977336482496,149599433832.00034,0.016741984929551666,3.346095662643044e-05,261.3501527776525,201.60454772737023,365.25655206265907
25138200.0,3000.0,134708764837.32504,63888843827.593605,-1551587.487084741,-13242.78818677819,26810.369326104817,-0.12816426731486716,149021367880.94748,29900.3469502084,-1.354759321787549,-443574034.195455,2227599677089054.0,0.0010361794987252726,0.00046494510893059076,149599437274.4651,0.016741986834874652,3.347184709266719e-05,261.3432969367445,201.6113243125965,365.2565646701548
25141200.0,3000.0,134669012172.53113,63969263416.903595,-1551972.0214042119,-13258.986188637255,26802.68526403416,-0.12819194617767016,149019906740.99292,29900.63933448548,-1.3541573549996693,-443574023.98914874,2227599702645470.2,0.001038480399981038,0.0004660923767873856,149599440716.63617,0.016741988745729987,3.346095662643044e-05,261.33644254387275,201.61809945414439,365.2565772765751
25144200.0,3000.0,134629210920.19322,64049659939.1778,-1552356.6387618068,-13275.179879679406,26794.99130336782,-0.12821962606004836,149018445795.37643,29900.9316827572,-1.3535553758219483,-443574013.78372914,2227599728199455.2,0.0010407811013446906,0.0004672395355015311,149599444158.50836,0.016741990662110986,3.347184709266719e-05,261.32958956468076,201.6248731864817,365.2565898819009
25147200.0,3000.0,134589361093.25305,64130033364.72379,-1552741.339160572,-13291.369253732884,26787.2874463354,-0.1282473069536847,149016985044.63312,29901.22399491506,-1.3529533842541046,-443574003.5792109,2227599753750971.2,0.0010430815995106741,0.00046838658337837013,149599447600.07672,0.016741992584011423,3.347184709266719e-05,261.3227379646722,201.6316455442118,365.2566024861142
25150200.0,3000.0,134549462704.67082,64210383663.85581,-1553126.1226035287,-13307.554304626825,26779.57369517048,-0.12827498885023494,149015524489.29785,29901.516270850556,-1.3523513802958296,-443573993.3756098,2227599779299979.2,0.0010453818909046874,0.0004695335186671313,149599451041.3359,0.016741994511424177,3.347184709266719e-05,261.31588770921155,201.63841656208288,365.25661508919524
25153200.0,3000.0,134509515767.4253,64290710806.89481,-1553510.9890936734,-13323.73502619127,26771.85005211063,-0.12830267174132765,149014064129.9056,29901.808510455186,-1.3517493639468787,-443573983.17294085,2227599804846442.5,0.0010476819721674249,0.0004706803397180489,149599454482.2809,0.01674199644434293,3.347184709266719e-05,261.30903876352323,201.64518627497904,365.2566276911259
25156200.0,3000.0,134469520294.51369,64371014764.16848,-1553895.9386339767,-13339.911412257172,26764.116519397405,-0.12833035561856398,149012603966.99124,29902.100713620443,-1.3511473352069432,-443573972.9712201,2227599830390321.5,0.001049981839670837,0.00047182704475790584,149599457922.90628,0.016741998382760512,3.3482734016712655e-05,261.3021910926919,201.65195471793038,365.25664029188596
25159200.0,3000.0,134429476298.95175,64451295506.0112,-1554280.9712273846,-13356.083456656386,26756.373099276338,-0.12835804047351762,149011144001.08963,29902.392880237847,-1.350545294075799,-443573962.770462,2227599855931578.2,0.0010522814901496784,0.00047297363208082194,149599461363.20712,0.01674200032667045,3.3482734016712655e-05,261.2953446616619,201.65872192609834,365.2566528914577
25162200.0,3000.0,134389383793.77376,64531553002.76414,-1554666.0868768177,-13372.251153221683,26748.61979399695,-0.12838572629773462,149009684232.73557,29902.685010198904,-1.3499432405531606,-443573952.5706822,2227599881470175.0,0.0010545809200699597,0.0004741200999921403,149599464803.1782,0.016742002276065652,3.3493617402020946e-05,261.2884994352374,201.66548793479063,365.25666548982184
25165200.0,3000.0,134349242792.03242,64611787224.775185,-1555051.285585171,-13388.41449578675,26740.856605812744,-0.12841341308273324,149008224662.46375,29902.977103395115,-1.349341174638737,-443573942.37189686,2227599907006071.5,0.0010568801258170686,0.0004752664466849748,149599468242.81403,0.016742004230938926,3.3482734016712655e-05,261.2816553780824,201.6722527794578,365.2566780869584
25168200.0,3000.0,134309053306.79903,64691998142.39901,-1555436.567355314,-13404.57347818619,26733.08353698121,-0.12844110082000387,149006765290.809,29903.269159718016,-1.348739096332334,-443573932.1741202,2227599932539231.5,0.0010591791041660718,0.0004764126705320057,149599471682.10983,0.01674200619128375,3.3493617402020946e-05,261.2748124547205,201.67901649568128,365.25669068284975
25171200.0,3000.0,134268815351.16331,64772185725.99707,-1555821.9321900909,-13420.728094255528,26725.300589763814,-0.1284687895010089,149005306118.30594,29903.561179059114,-1.348137005633698,-443573921.9773683,2227599958069615.8,0.001061477851488919,0.0004775587697712386,149599475121.06018,0.016742008157092855,3.3493617402020946e-05,261.2679706295345,201.6857791191931,365.25670327747605
25174200.0,3000.0,134228528938.2335,64852349945.9376,-1556207.38009232,-13436.87833783121,26717.507766426017,-0.1284964791171826,149003847145.48923,29903.853161309937,-1.347534902542565,-443573911.7816564,2227599983597185.8,0.0010637763643591193,0.0004787047426743478,149599478559.65997,0.01674201012835903,3.350449725204057e-05,261.2611298667666,201.69254068586028,365.25671587081877
25177200.0,3000.0,134188194081.13634,64932490772.595634,-1556592.9110647938,-13453.024202750608,26709.705069237254,-0.1285241696599309,149002388372.89343,29904.145106362015,-1.3469327870587056,-443573901.58700013,2227600009121902.5,0.0010660746392426826,0.0004798505874905616,149599481997.90387,0.01674201210507506,3.3493617402020946e-05,261.2542901305185,201.69930123169334,365.25672846285806
25180200.0,3000.0,134147810793.01701,65012608176.35303,-1556978.5251102794,-13469.165682852026,26701.892500470945,-0.12855186112063147,149000929801.05316,29904.43701410687,-1.3463306591819115,-443573891.3934149,2227600034643727.5,0.001068372672672806,0.00048099630249155446,149599485435.78668,0.016742014087233865,3.350449725204057e-05,261.24745138475055,201.7060607928441,365.2567410535752
25183200.0,3000.0,134107379087.03923,65092702127.59846,-1557364.2222315175,-13485.302771974697,26694.0700624045,-0.12857955349063338,148999471430.50287,29904.728884436034,-1.3457285189119252,-443573881.20091665,2227600060162622.2,0.0010706704610617514,0.0004821418859490005,149599488873.3031,0.016742016074827955,3.350449725204057e-05,261.2406135932823,201.71281940560587,365.25675364295057
25186200.0,3000.0,134066898976.38518,65172772596.72745,-1557750.0024312232,-13501.435463958787,26686.2377573193,-0.1286072467612571,148998013261.77704,29905.020717241056,-1.34512636624856,-443573871.00952035,2227600085678547.8,0.0010729680010233384,0.0004832873361121282,149599492310.44803,0.016742018067850088,3.350449725204057e-05,261.23377671979244,201.71957710640845,365.2567662309655
25189200.0,3000.0,134026370474.2555,65252819554.14237,-1558135.8657120853,-13517.563752645401,26678.395587500727,-0.1286349409237943,148996555295.4101,29905.312512413475,-1.344524201191587,-443573860.8192418,2227600111191465.5,0.001075265288996704,0.00048443265125261165,149599495747.21613,0.016742020066292978,3.3515373570214436e-05,261.22694072781815,201.7263339318279,365.25677881760055
25192200.0,3000.0,133985793593.86931,65332842970.25246,-1558521.8120767663,-13533.68763187658,26670.543555238135,-0.1286626359695078,148995097531.93646,29905.604269844833,-1.343922023740817,-443573850.63009655,2227600136701336.0,0.0010775623214881699,0.0004855778295972338,149599499183.60217,0.016742022070148833,3.3515373570214436e-05,261.2201055807557,201.7330899185801,365.2567914028366
25195200.0,3000.0,133945168348.46423,65412842815.47381,-1558907.8415279025,-13549.807095495313,26662.681662824863,-0.12869033188963147,148993639971.8904,29905.89598942668,-1.3433198338960184,-443573840.4421004,2227600162208121.2,0.001079859094923435,0.0004867228694401144,149599502619.60083,0.016742024079410136,3.3515373570214436e-05,261.21327124185973,201.73984510352273,365.2568039866539
25198200.0,3000.0,133904494751.29634,65492819060.22941,-1559293.954068104,-13565.922137345526,26654.809912558238,-0.12871802867536997,148992182615.80627,29906.187671050575,-1.3427176316570075,-443573830.25526863,2227600187711781.5,0.001082155605862571,0.00048786776899681345,149599506055.20697,0.016742026094069516,3.3515373570214436e-05,261.20643767424366,201.74659952365306,365.25681656903396
25201200.0,3000.0,133863772815.64017,65572771674.94916,-1559680.1496999548,-13582.0327512721,26646.928306739563,-0.12874572631789874,148990725464.21832,29906.47931460807,-1.342115417023605,-443573820.069617,2227600213212278.5,0.001084451850758151,0.0004890125265502279,149599509490.41522,0.01674202811411929,3.3515373570214436e-05,261.19960484087915,201.75335321611277,365.2568291499569
25204200.0,3000.0,133823002554.78871,65652700630.06985,-1560066.4284260115,-13598.138931120862,26639.03684767413,-0.12877342480836387,148989268517.66074,29906.770919990733,-1.341513189995622,-443573809.88516116,2227600238709572.8,0.0010867478260627483,0.0004901571403271405,149599512925.22037,0.01674203013955157,3.3526246359979845e-05,261.1927727045968,201.76010621818259,365.2568417294036
25207200.0,3000.0,133782183982.05344,65732605896.0352,-1560452.790248805,-13614.240670738594,26631.13553767122,-0.128801124137882,148987811776.66766,29907.062487090123,-1.3409109505728571,-443573799.70191693,2227600264203624.8,0.0010890435282289368,0.000491301608554334,149599516359.617,0.01674203217035871,3.3526246359979845e-05,261.18594122808497,201.7668585672881,365.25685430735444
25210200.0,3000.0,133741317110.76427,65812487443.295876,-1560839.235170839,-13630.337963973034,26623.224379044084,-0.12882882429754008,148986355241.77322,29907.354015797806,-1.3403086987551622,-443573789.5199004,2227600289694396.5,0.0010913389536286661,0.0004924459295259282,149599519793.5998,0.016742034206532645,3.353711562476856e-05,261.17911037389086,201.77361030099644,365.25686688378977
25213200.0,3000.0,133700401954.26959,65892345242.30946,-1561225.76319459,-13646.430804672875,26615.303374109968,-0.12885652527839545,148984898913.5116,29907.64550600537,-1.3397064345423708,-443573779.339126,2227600315181847.8,0.0010936340989966915,0.0004935901014350374,149599523227.1638,0.016742036248065813,3.3526246359979845e-05,261.17228010441966,201.7803614570088,365.25687945869146
25216200.0,3000.0,133659438525.93623,65972179263.540535,-1561612.3743225092,-13662.519186687774,26607.372525190094,-0.1288842270714755,148983442792.4167,29907.93695760438,-1.3391041579343002,-443573769.15961087,2227600340665940.0,0.0010959289604765303,0.0004947341225533355,149599526660.30325,0.016742038294949833,3.353711562476856e-05,261.1654503819349,201.7871120731813,365.2568920320385
25219200.0,3000.0,133618426839.14948,66051989477.46061,-1561999.068557019,-13678.603103868354,26599.43183460967,-0.12891192966777779,148981986879.02255,29908.228370486424,-1.3385018689308132,-443573758.98137,2227600366146633.8,0.0010982235346954398,0.0004958779911076054,149599530093.01312,0.016742040347177082,3.353711562476856e-05,261.158621168558,201.79386218750128,365.2569046038123
25222200.0,3000.0,133577366907.31303,66131775854.548195,-1562385.845900516,-13694.682550066202,26591.48130469789,-0.12893963305826966,148980531173.8631,29908.519744543082,-1.3378995675317389,-443573748.8044195,2227600391623889.0,0.0011005178179984956,0.0004970217053021839,149599533525.28793,0.016742042404739164,3.353711562476856e-05,261.151792426269,201.80061183810443,365.25691717399303
25225200.0,3000.0,133536258743.84909,66211538365.288795,-1562772.706355369,-13710.757519133873,26583.520937787926,-0.12896733723388842,148979075677.47223,29908.811079665953,-1.3372972537369285,-443573738.6287751,2227600417097667.0,0.0011028118068651459,0.0004981652633975224,149599536957.1224,0.016742044467628083,3.353711562476856e-05,261.1449641169057,201.80736106326438,365.2569297425611
25228200.0,3000.0,133495102362.19824,66291276980.17492,-1563159.6499239195,-13726.828004924897,26575.550736216937,-0.128995042185541,148977620390.38382,29909.10237574662,-1.336694927546267,-443573728.4544527,2227600442567928.0,0.0011051054977076519,0.0004993086636091805,149599540388.51123,0.016742046535835584,3.3547981368006765e-05,261.1381362021642,201.81410990140017,365.2569423094973
25231200.0,3000.0,133453897775.81955,66370991669.70609,-1563546.6766084821,-13742.894001293778,26567.570702326066,-0.12902274790410392,148976165313.13165,29909.3936326767,-1.3360925889596043,-443573718.2814679,2227600468034632.8,0.0011073988869920244,0.000500451904175164,149599543819.44904,0.016742048609353355,3.3547981368006765e-05,261.1313086435984,201.82085839106884,365.2569548747818
25234200.0,3000.0,133412644998.19049,66450682404.38888,-1563933.786411344,-13758.955502095998,26559.580838460435,-0.1290504543804232,148974710446.24945,29909.684850347778,-1.335490237976789,-443573708.1098372,2227600493497741.0,0.001109691971023028,0.0005015949832885866,149599547249.93036,0.016742050688172933,3.3547981368006765e-05,261.1244814026205,201.82760657097518,365.25696743839467
25237200.0,3000.0,133371344042.80698,66530349154.73686,-1564320.9793347649,-13775.012501188017,26551.581146969154,-0.12907816160531424,148973255790.271,29909.976028651472,-1.3348878745977288,-443573697.93957585,2227600518957214.0,0.0011119847463338585,0.0005027378992098999,149599550679.94998,0.01674205277228612,3.3547981368006765e-05,261.11765444050036,201.83435447996033,365.2569800003168
25240200.0,3000.0,133329994923.18335,66609991891.2707,-1564708.2553809762,-13791.06499242728,26543.571630205315,-0.12910586956956166,148971801345.72992,29910.267167479393,-1.3342854988222834,-443573687.77070004,2227600544413011.8,0.0011142772092964668,0.0005038806501434408,149599554109.5025,0.016742054861684202,3.355884359311511e-05,261.1108277183663,201.84110215701065,365.2569925605284
25243200.0,3000.0,133288597652.8524,66689610584.5181,-1565095.6145521824,-13807.112969672218,26535.55229052599,-0.12913357826391927,148970347113.15982,29910.55826672316,-1.3336831106503388,-443573677.60322565,2227600569865094.0,0.0011165693563231142,0.0005050232342823229,149599557538.58252,0.016742056956358844,3.355884359311511e-05,261.1040011972042,201.8478496412537,365.2570051190096
25246200.0,3000.0,133247152245.36533,66769205205.01385,-1565483.0568505598,-13823.15642678225,26527.523130292237,-0.12916128767910992,148968893093.0943,29910.849326274394,-1.3330807100818005,-443573667.43716884,2227600595313422.2,0.0011188611837723136,0.0005061656498982209,149599560967.1846,0.01674205905630138,3.3569702303508693e-05,261.09717483785823,201.8545969719606,365.25701767574054
